date_time,year,jd,latitude,longitude,wind_max,hur_bear,hur_spd,site_bear,site_range,rmw,s_par,wind_dir,wind_spd,gust_spd,ef_sca
1935-09-06T09:00,1935,249.375,36.8,-76.55,29.55,58.0516182204578,13.9487420558513,14.8246322910944,1274.14989775083,75,1.3,244.824632291094,5.65149353158129,8.47724029737193,-1
1935-09-06T10:00,1935,249.416666666667,37.0333333333333,-76.0666666666667,30.8333333333333,58.0516182204578,13.9487420558513,16.3013704285032,1311.84873530961,75,1.3,246.301370428503,5.78140448191399,8.67210672287098,-1
1935-09-06T11:00,1935,249.458333333333,37.2666666666667,-75.5833333333333,32.1166666666667,60.1928556825729,14.7765301061918,17.682158222112,1350.46322948864,75,1.3,247.682158222112,5.91845181525439,8.87767772288158,-1
1935-09-06T12:00,1935,249.5,37.5,-75.1,33.4,62.3340931446879,15.6043181565322,18.973065268953,1389.90360639925,75,1.3,248.973065268953,6.05248778906224,9.07873168359336,-1
1935-09-06T13:00,1935,249.541666666667,37.7,-74.4,34.2666666666667,64.475330606803,16.4321062068727,20.9440013497823,1434.30917287718,75,1.3,250.944001349782,6.07732960367341,9.11599440551011,-1
1935-09-06T14:00,1935,249.583333333333,37.9,-73.7,35.1333333333333,66.616568068918,17.2598942572131,22.7770781710251,1480.52671302584,75,1.3,252.777078171025,6.10081764738528,9.15122647107793,-1
1935-09-06T15:00,1935,249.625,38.1,-73,36,68.757805531033,18.0876823075535,24.4802475543215,1528.36909414797,75,1.3,254.480247554322,6.12375285352638,9.18562928028956,-1
1935-09-06T16:00,1935,249.666666666667,38.3,-72.3,36.8666666666667,68.757805531033,18.0876823075535,26.0616226322488,1577.66616813706,75,1.3,256.061622632249,6.1247565201502,9.1871347802253,-1
1935-09-06T17:00,1935,249.708333333333,38.5,-71.6,37.7333333333333,69.7640204190145,18.9954991358873,27.5292540788934,1628.26389187104,75,1.3,257.529254078893,6.12006877502842,9.18010316254263,-1
1935-09-06T18:00,1935,249.75,38.7,-70.9,38.6,70.7702353069959,19.9033159642211,28.8909710120019,1680.02323277938,75,1.3,258.890971012002,6.11547697631176,9.17321546446763,-1
1935-09-06T19:00,1935,249.791666666667,38.8833333333333,-69.9833333333333,39.0333333333333,71.7764501949773,20.8111327925549,30.697519603416,1742.29965965735,75,1.3,260.697519603416,6.0042955343569,9.00644330153535,-1
1935-09-06T20:00,1935,249.833333333333,39.0666666666667,-69.0666666666667,39.4666666666667,72.7826650829587,21.7189496208887,32.3548793669927,1806.48963689885,75,1.3,262.354879366993,5.8974707676713,8.84620615150696,-1
1935-09-06T21:00,1935,249.875,39.25,-68.15,39.9,73.7888799709402,22.6267664492225,33.8747050498305,1872.36416068988,75,1.3,263.874705049831,5.79559091631858,8.69338637447786,-1
1935-09-06T22:00,1935,249.916666666667,39.4333333333333,-67.2333333333333,40.3333333333333,73.7888799709402,22.6267664492225,35.268087036543,1939.72000783593,75,1.3,265.268087036543,5.70071447853887,8.5510717178083,-1
1935-09-06T23:00,1935,249.958333333333,39.6166666666667,-66.3166666666667,40.7666666666667,73.7888799709402,22.6267664492225,36.5454280618575,2008.3771171518,75,1.3,266.545428061857,5.6112807600243,8.41692114003646,-1
